POLL_ID,CO...2,ELE,PRE,PART,PPLACEID,POLL_NAME,ADDRESS1,ADDRESS2,CITY,ST,ZIP,T_ACCESS,LEG,CO...15,JU,AP,CON,SCH,ORP,CEN,REPORTED,B,ISPUBLIC,OFFSPARK,MUNI,COLLEGE,COLLEGE_NAME,EARLY,lon,lat,address
3187,3,8,1,1,11374,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,NA,Baltimore,MD,-21213,1,45,3,8,6,3,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-73.9471227,40.7269704,"norman ave, brooklyn, ny 11222, usa"
3188,3,8,2,1,11374,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,NA,Baltimore,MD,-21213,1,45,7,8,6,13,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-73.9471227,40.7269704,"norman ave, brooklyn, ny 11222, usa"
3189,3,26,22,1,10132,Jerusalem Evangelical Lutheran Church,4605 Belair Road,NA,Baltimore,MD,-21206,1,45,2,8,6,2,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.5609698,39.33101389999999,"4605 belair rd, baltimore, md 21206, usa"
3190,3,27,1,1,10132,Jerusalem Evangelical Lutheran Church,4605 Belair Road,NA,Baltimore,MD,-21206,1,45,2,8,6,3,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.5609698,39.33101389999999,"4605 belair rd, baltimore, md 21206, usa"
3191,3,27,2,1,13898,Ray of Hope Baptist Church,3000 Parkside Drive,NA,Baltimore,MD,-21214,1,45,3,8,6,3,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,NA,NA,NA
3192,3,27,3,1,10117,Engine House No. 42,4522 Harford Road,NA,Baltimore,MD,21214,1,45,3,8,6,3,NA,NA,NA,2,F,1,1,NA,NA,NA,NA,-76.5714893,39.3416004,"4522 harford rd, baltimore, md 21214, usa"
3194,3,27,4,1,11378,Harford Center for Senior Citizens,4920 Harford Road,NA,Baltimore,MD,-21214,1,45,3,8,6,3,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.5664783,39.3469453,"harford senior center, 4920 harford rd, baltimore, md 21214, usa"
3195,3,27,5,1,11357,School No. 346 Rear,5609 Sefton Avenue,NA,Baltimore,MD,-21214,1,45,3,8,6,3,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,174.7312895,-36.8643078,"sefton avenue, grey lynn, auckland 1021, new zealand"
3196,3,27,6,1,11353,School No. 211,5300 Belair Road,NA,Baltimore,MD,-21206,1,45,2,8,6,2,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.552526,39.3389019,"5300 belair rd, baltimore, md 21206, usa"
3197,3,1,2,1,11380,Engine House No. 5,2120 Eastern Avenue,NA,Baltimore,MD,21231,1,46,3,8,6,1,NA,NA,NA,2,F,1,1,NA,NA,NA,NA,-76.5861276,39.2861295,"2120 eastern ave, baltimore, md 21231, usa"
3198,3,1,3,1,13886,School No. 47,500 S. Linwood Avenue,NA,Baltimore,MD,21224,1,46,3,8,6,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5763182,39.2859113,"500 s linwood ave, baltimore, md 21224, usa"
3199,3,1,4,1,11382,Enoch Pratt Free Library Canton Branch,1030 S. Ellwood Avenue,NA,Baltimore,MD,21224,1,46,3,8,6,1,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.5727787,39.2803061,"1030 s ellwood ave, baltimore, md 21224, usa"
3201,3,1,5,1,11383,Hatton Senior Citizens Center,2825 Fait Avenue,NA,Baltimore,MD,21224,1,46,3,8,6,1,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.5758693,39.2830523,"2825 fait ave, baltimore, md 21224, usa"
3202,3,1,1,1,13886,School No. 47,500 S. Linwood Avenue,NA,Baltimore,MD,21224,1,46,3,8,6,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5763182,39.2859113,"500 s linwood ave, baltimore, md 21224, usa"
3203,3,2,1,1,11386,School No. 23,245 S. Wolfe Street,NA,Baltimore,MD,21231,1,46,3,8,6,13,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5899094,39.2880007,"245 s wolfe st, baltimore, md 21231, usa"
3204,3,2,2,1,11386,School No. 23,245 S. Wolfe Street,NA,Baltimore,MD,21231,1,46,3,8,6,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5899094,39.2880007,"245 s wolfe st, baltimore, md 21231, usa"
3205,3,2,3,1,11387,Lemko House,603 S. Ann Street,NA,Baltimore,MD,-21231,1,46,3,8,6,1,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.59096900000002,39.2842906,"603 s ann st, baltimore, md 21231, usa"
3206,3,3,3,1,11388,St. Leo's Church Hall,225 S. Exeter Street,NA,Baltimore,MD,-21202,1,46,3,8,6,1,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.6008785,39.2872499,"225 s exeter st, baltimore, md 21202, usa"
3207,3,6,5,1,10239,School No. 83,200 N. Lakewood Avenue,NA,Baltimore,MD,21224,1,46,3,8,6,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5796397,39.2953732,"200 n lakewood ave, baltimore, md 21224, usa"
3208,3,26,1,1,11390,St. Helena Community Association,6509 Colgate Avenue,NA,Baltimore,MD,-21222,1,46,2,8,6,1,NA,NA,NA,2,T,0,1,NA,NA,NA,NA,NA,NA,NA
3209,3,26,3,1,11396,School No. 240,6300 O' Donnell Street,NA,Baltimore,MD,-21224,1,46,2,8,6,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5399959,39.282499,"6300 o'donnell st, baltimore, md 21224, usa"
3210,3,26,5,1,11392,Joseph Lee Field House,5900 E. Pratt Street,NA,Baltimore,MD,-21224,1,46,3,8,6,1,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.599728,39.288624,"e pratt st, baltimore, md, usa"
3211,3,26,4,1,11393,School No. 405,100 Kane Street,NA,Baltimore,MD,-21224,1,46,2,8,6,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.53717209999999,39.2928211,"100 kane st, baltimore, md 21224, usa"
3212,3,26,7,1,11394,St. Nicholas' Church Hall (Rear),520 S. Ponca Street,NA,Baltimore,MD,-21224,1,46,3,8,6,1,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.55519009999999,39.2863687,"520 ponca st, baltimore, md 21224, usa"
3213,3,26,6,1,11394,St. Nicholas' Church Hall,520 S. Ponca Street,NA,Baltimore,MD,-21224,1,46,3,8,6,1,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.55519009999999,39.2863687,"520 ponca st, baltimore, md 21224, usa"
3214,3,26,2,1,11396,School No. 240,6300 O' Donnell Street,NA,Baltimore,MD,-21224,1,46,2,8,6,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5399959,39.282499,"6300 o'donnell st, baltimore, md 21224, usa"
3215,3,26,8,1,11397,Canton Baptist Church,3302 Toone Street,NA,Baltimore,MD,-21224,1,46,3,8,6,1,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.5688947,39.2786563,"3302 toone st, baltimore, md 21224, usa"
3216,3,26,9,1,12527,Southeastern Anchor Library,3601 Eastern Avenue,NA,Baltimore,MD,-21224,NA,46,3,8,6,1,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.5667653,39.2862538,"3601 eastern ave, baltimore, md 21224, usa"
3217,3,26,10,1,11400,School No. 215,3223 E. Pratt Street,NA,Baltimore,MD,-21224,1,46,3,8,6,1,NA,NA,NA,2,S,0,1,NA,NA,NA,NA,-76.584583,39.2894248,"3223 e pratt st, baltimore, md 21231, usa"
3218,3,26,12,1,11401,Engine House No. 51,646 N. Highland Avenue,NA,Baltimore,MD,21205,1,46,7,8,6,13,NA,NA,NA,2,F,1,1,NA,NA,NA,NA,-118.338215,34.0831216,"646 n highland ave, los angeles, ca 90036, usa"
3219,3,26,11,1,13894,School No. 237,231 S. Eaton Street,NA,Baltimore,MD,-21224,1,46,3,8,6,2,NA,NA,NA,2,S,0,1,NA,NA,NA,NA,-76.56471719999999,39.2891472,"231 s eaton st, baltimore, md 21224, usa"
3220,3,26,13,1,13181,Carroll Cook Recreation Center,5061 E. Eager Street,NA,Baltimore,MD,-21205,1,45,3,8,6,13,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.5525711,39.3048634,"5061 e eager st, baltimore, md 21205, usa"
3222,3,26,15,1,13895,School No. 105,6001 Frankford Avenue,NA,Baltimore,MD,21206,1,45,2,8,6,2,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-75.0673887,40.0264225,"6001 frankford ave, philadelphia, pa 19135, usa"
3226,3,21,2,1,11406,School No. 22,800 Scott Street,NA,Baltimore,MD,-21230,1,40,7,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
3227,3,21,3,1,13359,School No. 34,1327 Washington Blvd.,NA,Baltimore,MD,-21230,1,40,3,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
3228,3,23,1,1,13614,South Baltimore Learning Center,28 E. Ostend Street,NA,Baltimore,MD,-21230,1,46,3,8,6,11,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.6131697,39.2750587,"28 e ostend st, baltimore, md 21230, usa"
3229,3,23,2,1,13615,Solo Gibbs Rec Center,1044 Leadenhall Street at Cross Street,NA,Baltimore,MD,-21230,1,46,3,8,6,11,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.6180189,39.2771966,"1044 leadenhall st, baltimore, md 21230, usa"
3230,3,23,3,1,11409,School No. 84,100 E. Heath Street,NA,Baltimore,MD,21230,1,46,3,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.61085969999999,39.2710106,"100 e heath st, baltimore, md 21230, usa"
3231,3,24,1,1,11410,School No. 45,1040 William Street,NA,Baltimore,MD,-21230,1,46,3,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
3232,3,24,2,1,11411,Holy Cross Church Hall,108 E. West Street,NA,Baltimore,MD,-21230,1,46,3,8,6,11,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.6114508,39.276288,"108 e west st, baltimore, md 21230, usa"
3233,3,24,3,1,13891,School No. 416 - Digital Harbor High,1100 Covington Street,NA,Baltimore,MD,21230,1,46,3,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.6075137,39.2767474,"1100 covington st, baltimore, md 21230, usa"
3234,3,24,4,1,11409,School No. 84,100 E. Heath Street,NA,Baltimore,MD,21230,1,46,3,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.61085969999999,39.2710106,"100 e heath st, baltimore, md 21230, usa"
3235,3,24,5,1,11413,School No. 76,1425 E. Fort Avenue,NA,Baltimore,MD,-21230,1,46,3,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5948155,39.2681715,"1425 e fort ave, baltimore, md 21230, usa"
3236,3,25,4,1,11415,School No. 220,2601 Tolley Street,NA,Baltimore,MD,21230,1,40,3,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.6507457,39.2628742,"2601 tolley st, baltimore, md 21230, usa"
3237,3,25,6,1,11417,School No. 225,2401 Nevada Street,NA,Baltimore,MD,21230,1,46,2,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
3238,3,25,7,1,11418,Engine House No. 58,2425 1/2 Annapolis Road,NA,Baltimore,MD,-21230,1,46,2,8,6,10,NA,NA,NA,2,F,1,1,NA,NA,NA,NA,NA,NA,NA
3239,3,25,5,1,13892,Lakeland Recreation Center/School No. 12,2921 Stranden Road,NA,Baltimore,MD,-21230,1,46,2,8,6,10,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.6446964,39.2536603,"2921 stranden rd, baltimore, md 21230, usa"
3241,3,25,8,1,11419,School No. 164,2400 Round Road,NA,Baltimore,MD,-21225,1,46,2,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-86.0139729,30.2785289,"round rd, rosemary beach, fl 32413, usa"
3242,3,25,9,1,11420,School No. 159 Cherry Hill Elementary School,801 Bridgeview Road,NA,Baltimore,MD,21225,1,46,2,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.6238972,39.2479244,"801 bridgeview rd, baltimore, md 21225, usa"
3243,3,25,10,1,13893,School No. 422,2700 Seamon Avenue,NA,Baltimore,MD,-21225,1,46,2,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.6211442,39.2529063,"2700 seamon ave, baltimore, md 21225, usa"
3244,3,25,11,1,11422,School No. 203,300 Pontiac Avenue,NA,Baltimore,MD,21225,1,46,2,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-71.43467679999999,41.7794035,"300 pontiac ave, cranston, ri 02910, usa"
3245,3,25,12,1,11422,School No. 203,300 Pontiac Avenue,NA,Baltimore,MD,21225,1,46,2,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-71.43467679999999,41.7794035,"300 pontiac ave, cranston, ri 02910, usa"
3247,3,25,14,1,11425,Brooklyn Homes,4140 Tenth Street,NA,Baltimore,MD,21225,1,46,2,8,6,10,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,NA,NA,NA
3248,3,25,15,1,11426,School No. 239,1201 Cambria Street,NA,Baltimore,MD,-21225,1,46,2,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-75.1503048,39.9967366,"1201 w cambria st, philadelphia, pa 19133, usa"
3249,3,25,16,1,11427,Curtis Bay Recreation Center,1620 Filbert Street,NA,Baltimore,MD,21226,1,46,2,8,6,10,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-122.4263531,37.7994276,"1620 filbert st, san francisco, ca 94123, usa"
3251,3,13,2,1,11428,Engine House No. 21,3724 Roland Avenue,NA,Baltimore,MD,21211,1,40,3,8,6,14,NA,NA,NA,2,F,1,1,NA,NA,NA,NA,-76.6331524,39.3336464,"3724 roland ave, baltimore, md 21211, usa"
3252,3,13,3,1,14756,Roosevelt Recreation Center,1221 W. 36th Street,NA,Baltimore,MD,21211,1,40,3,8,6,7,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.6361721,39.3303215,"1221 w 36th st, baltimore, md 21211, usa"
3253,3,13,4,1,11430,School No. 249,4300 Buchanan Avenue,NA,Baltimore,MD,-21211,1,40,3,8,6,7,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
3255,3,27,59,1,14171,Public Safety Training Center,3500 W Northern Pkwy,NA,Baltimore,MD,21215,1,41,7,8,6,5,NA,NA,NA,2,S,1,1,NA,0,NA,NA,-76.683106,39.35447,"3500 w northern pkwy, baltimore, md 21215, usa"
3256,3,27,36,1,11369,School No. 214,4520 York Road,NA,Baltimore,MD,-21212,1,43,7,8,6,4,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.6106732,39.3439516,"4520 york rd, baltimore, md 21212, usa"
3257,3,27,38,1,11431,Govans Boundary United Methodist Church,5210 York Rd,NA,Baltimore,MD,-21212,1,43,3,8,6,4,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.6103122,39.3529854,"5210 york rd, baltimore, md 21212, usa"
3258,3,27,39,1,11432,St. Marys Church of Govans,5502 York Road,NA,Baltimore,MD,-21212,1,43,3,8,6,4,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.61035729999999,39.3570903,"5502 york rd, baltimore, md 21212, usa"
3259,3,27,40,1,11433,Grace United Methodist Church,5407 N. Charles Street,NA,Baltimore,MD,-21210,1,43,3,8,6,4,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.6238438,39.3616328,"5407 n charles st, baltimore, md 21212, usa"
3260,3,27,41,1,11433,Grace United Methodist Church,5407 N. Charles Street,NA,Baltimore,MD,-21210,1,43,3,8,6,4,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.6238438,39.3616328,"5407 n charles st, baltimore, md 21212, usa"
3262,3,27,42,1,11435,Corner Community Center,5802 Roland Avenue,NA,Baltimore,MD,-21210,1,41,3,8,6,5,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.6350142,39.3684849,"5802 roland ave, baltimore, md 21210, usa"
3263,3,27,43,1,11436,School No. 407,4600 Falls Road,NA,Baltimore,MD,-21209,1,41,3,8,6,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.64483299999999,39.34679879999999,"4600 falls rd, baltimore, md 21209, usa"
3264,3,27,44,1,11437,School No. 233,5207 Roland Avenue,NA,Baltimore,MD,21210,1,41,3,8,6,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.6339319,39.357652,"5207 roland ave, baltimore, md 21210, usa"
3267,3,27,47,1,11430,School No. 249,4300 Buchanan Avenue,NA,Baltimore,MD,-21211,1,41,3,8,6,7,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
3268,3,27,48,1,12911,Ruscombe Garden Apartments,4800 Yellowwood Avenue,NA,Baltimore,MD,-21209,1,41,7,8,6,6,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,115.9223967,-32.1279202,"yellowwood ave, perth wa 6112, australia"
3269,3,27,49,1,13907,School No. 221,5800 Smith Avenue,NA,Baltimore,MD,-21209,1,41,3,8,6,5,NA,NA,NA,2,S,0,0,NA,NA,NA,NA,-76.65431149999999,39.3674657,"5800 smith ave, baltimore, md 21209, usa"
3271,3,27,50,1,12556,Elderslie St. Andrews United Methodist Church,5601 Pimlico Road,NA,Baltimore,MD,-21209,1,41,3,8,6,5,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.67101799999999,39.358852,"5601 pimlico rd, baltimore, md 21209, usa"
3272,3,27,51,1,10218,Levindale Home,2434 W. Belvedere Avenue,NA,Baltimore,MD,-21215,1,41,7,8,6,5,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.66536529999999,39.3543022,"2434 w belvedere ave, baltimore, md 21215, usa"
3273,3,4,1,1,11444,Charles Tower Apartments,222 N. Charles Street,NA,Baltimore,MD,-21201,1,46,7,8,6,11,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.61604419999999,39.2923663,"two charles center, 222 n charles st, baltimore, md 21201, usa"
3274,3,22,2,1,11445,Engine House No. 2,800 Light Street,NA,Baltimore,MD,-21230,1,46,3,8,6,11,NA,NA,NA,2,F,1,1,NA,NA,NA,NA,-76.6129526,39.2797928,"800 light st, baltimore, md 21230, usa"
3290,4,11,15,1,13779,Oak Crest Village Crestview Hall,8800 Walther Boulevard,NA,Baltimore,MD,-21234,1,8,3,3,2,5,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.5098348,39.3924736,"8800 walther blvd, parkville, md 21234, usa"
3291,4,11,16,1,14315,Parkville Armory Drill Floor,3727 Putty Hill Avenue,NA,Baltimore,MD,21234,0,8,3,3,2,5,NA,NA,NA,2,O,1,NA,NA,NA,NA,NA,-76.5171191,39.378198,"3727 putty hill ave, nottingham, md 21236, usa"
3292,4,11,17,1,13024,Gunpowder Elementary School Gym,9540 Holiday Manor Road,NA,Baltimore,MD,-21236,1,8,1,3,2,5,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.4708358,39.4153724,"9540 holiday manor rd, nottingham, md 21236, usa"
3293,4,11,18,1,11206,Seven Oaks Elementary School Cafeteria,9220 Seven Courts Drive,NA,Baltimore,MD,-21236,1,42B,1,3,2,5,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.4878469,39.4052936,"9220 seven courts dr, parkville, md 21234, usa"
3294,4,14,12,1,11464,Parkville Senior Center Gym,8601 Harford Road,NA,Baltimore,MD,-21234,1,8,3,3,2,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.53510969999999,39.3819509,"8601 harford rd, parkville, md 21234, usa"
3330,3,15,7,1,10191,School No. 21,3301 Carlisle Avenue,NA,Baltimore,MD,21216,1,41,7,8,6,7,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-77.3773703,37.5203527,"3301 carlisle ave, henrico, va 23231, usa"
3331,3,26,21,1,10140,School No. 231,3536 Brehms Lane,NA,Baltimore,MD,21213,1,45,3,8,6,13,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5662917,39.3214397,"3536 brehms ln, baltimore, md 21213, usa"
3620,4,12,13,1,11494,Fleming Community Center Gym,641 Main Street,NA,Baltimore,MD,-21222,1,6,2,3,2,7,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,NA,NA,NA
3622,3,13,5,1,11496,Shiloh United Church Apostolic,2000 Druid Park Drive,NA,Baltimore,MD,21211,1,40,3,8,6,7,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.6454677,39.3332355,"2000 druid park dr, baltimore, md 21211, usa"
3651,4,2,23,1,11628,Old Court Middle School Gym,4627 Old Court Road,NA,Baltimore,MD,21208,1,10,7,3,2,2,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.756827,39.36553139999999,"4627 old court rd, pikesville, md 21208, usa"
3653,4,2,25,1,11585,North Oaks Retirement Community Hall,725 Mount Wilson Lane,NA,Baltimore,MD,21208,1,11,2,3,2,2,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.76451639999999,39.3813925,"725 mt wilson ln, pikesville, md 21208, usa"
3656,4,2,28,1,11588,Milford Mill Academy Cafe,3800 Washington Avenue,NA,Baltimore,MD,21244,1,10,2,3,2,4,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
3691,4,15,23,1,13758,Sandalwood Elementary School Cafeteria,900 S. Marlyn Avene,NA,Baltimore,MD,21221,1,6,2,3,2,7,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.45680229999999,39.2941519,"900 s marlyn ave, essex, md 21221, usa"
3692,4,15,24,1,14029,Stembridge Community Center,99 Stemmers Run Road,NA,Baltimore,MD,21221,1,6,2,3,2,6,NA,NA,NA,2,T,0,0,NA,NA,NA,NA,-76.4538922,39.3191958,"99 stemmers run rd, essex, md 21221, usa"
3711,4,11,19,1,11663,Perry Hall High School Library,4601 Ebenezer Road,NA,Baltimore,MD,-21236,1,8,2,3,2,5,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.4653489,39.39186249999999,"4601 ebenezer rd, nottingham, md 21236, usa"
3732,4,9,26,1,11232,Oakleigh Elementary School Gym,1901 White Oak Avenue,NA,Baltimore,MD,-21234,1,42B,2,3,2,5,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5535742,39.3935062,"1901 white oak ave, parkville, md 21234, usa"
3751,4,9,27,1,11639,Loch Raven High School Cafeteria,1212 Cowpens Avenue,NA,Baltimore,MD,-21286,1,42B,2,3,2,3,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5633629,39.405103,"1212 cowpens ave, towson, md 21286, usa"
3811,3,13,1,1,13612,Keswick Multi-Care Center,700 West 40th Street,NA,Baltimore,MD,21211,1,41,3,8,6,14,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.62939879999999,39.3379,"700 w 40th st, baltimore, md 21211, usa"
3892,3,21,4,1,11406,School No. 22,800 Scott Street,NA,Baltimore,MD,-21230,1,46,3,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
3917,3,27,24,1,10119,School No. 242,5201 Loch Raven Boulevard,NA,Baltimore,MD,21239,1,43,7,8,6,3,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5887822,39.3527384,"5201 loch raven blvd, baltimore, md 21239, usa"
3918,3,27,27,1,14291,League for People with Disabilities,1111 East Cold Spring Lane,NA,Baltimore,MD,21239,1,43,7,8,6,4,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.5985765,39.34460929999999,"1111 e cold spring ln, baltimore, md 21239, usa"
3919,3,27,29,1,10123,School No. 371 Lillie May Carroll Jackson,900 Woodbourne Avenue At Tunbridge Road,NA,Baltimore,MD,-21212,1,43,7,8,6,4,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-79.655235,44.41073,"tunbridge rd, barrie, on l4m, canada"
3921,3,27,55,1,12100,School No 5 Langston Hughes Elem,5011 Arbutus Avenue,NA,Baltimore,MD,21215,1,41,7,8,6,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
3922,3,27,58,1,10218,Levindale Home,2434 W. Belvedere Avenue,NA,Baltimore,MD,-21215,1,41,7,8,6,6,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,-76.66536529999999,39.3543022,"2434 w belvedere ave, baltimore, md 21215, usa"
3923,3,27,61,1,11373,School No. 401,6900 Park Heights Avenue,NA,Baltimore,MD,-21215,1,41,7,8,6,5,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.7045531,39.36468,"6900 park heights ave, baltimore, md 21215, usa"
3924,3,27,67,1,11351,School No. 241,3801 Fallstaff Road,NA,Baltimore,MD,21215,1,41,3,8,6,5,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.7054218,39.3621351,"3801 fallstaff rd, baltimore, md 21215, usa"
4285,3,27,46,1,13906,Bolton Street Synagogue,212 West Coldspring Lane,NA,Baltimore,MD,21210,1,41,3,8,6,14,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,-76.627327,39.3459338,"212 w cold spring ln, baltimore, md 21210, usa"
4325,3,27,54,1,13915,C.C. Jackson Recreation Center,4910 Park Heights Avenue,NA,Baltimore,MD,21215,1,40,7,8,6,6,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.6734681,39.3468077,"4910 park heights ave, baltimore, md 21215, usa"
4345,3,27,12,1,13184,North Harford Recreation Center,6800 Hamlet Ave,NA,Baltimore,MD,21234,1,43,3,8,6,3,NA,NA,NA,2,T,1,1,NA,NA,NA,NA,-76.55917500000001,39.3672114,"6800 hamlet ave, baltimore, md 21234, usa"
4387,4,13,9,1,13328,Riverview Elementary School M/P Rm,3298 Kessler Road,NA,Baltimore,MD,21227,1,12,3,3,2,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
4388,4,14,13,1,11703,Boumi Temple Club Room,5050 King Avenue,NA,Baltimore,MD,-21237,1,8,2,3,2,6,NA,NA,NA,2,C,1,1,NA,NA,NA,NA,NA,NA,NA
4389,4,1,17,1,13604,Dogwood Elementary School Gym,7215 Dogwood Road,NA,Baltimore,MD,21244,1,44B,7,3,2,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.7633188,39.3200822,"7215 dogwood rd, windsor mill, md 21244, usa"
4392,4,11,21,1,13025,Carney Elementary School Cafe,3131 E. Joppa Road,NA,Baltimore,MD,-21234,1,8,3,3,2,5,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5200663,39.3931513,"3131 e joppa rd, parkville, md 21234, usa"
4408,4,9,28,1,13926,Halstead Academy Gym,1111 Halstead Road,NA,Baltimore,MD,-21234,1,8,2,3,2,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,NA,NA,NA
4409,4,14,14,1,13838,Fullerton Elementary School Cafe,4400 Fullerton Avenue,NA,Baltimore,MD,-21236,1,8,3,3,2,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-87.7369654,41.9246612,"4400 w fullerton ave, chicago, il 60639, usa"
4431,3,26,20,1,10140,School No. 231,3536 Brehms Lane,NA,Baltimore,MD,21213,1,45,7,8,6,13,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,-76.5662917,39.3214397,"3536 brehms ln, baltimore, md 21213, usa"
